message_id,user_id,date,created_time,message
17897,4238678,"20,August,2004",2004-08-20,"   woohoo! I just finished my Chinese H.E.!... Well, ok.. I still have to color two more fruits, but that's nearly done, right? LolÃ¼ haha! I just heard from my friends that my section won the newspaper drive! yeahhÃ¼ I'm so glad to hear that! lolzÃ¼ well, g2g! pizza's there! yumyum!Ã¼ nytie! big day tomorrow! I'm gonna watch Alien vs. Predator tomorrow night too! Yeahh!  "
17898,4238678,"18,August,2004",2004-08-18,"   Damn.. I wasn't able to post for like what? The past two days or one day lang ba? Can't remember. Haha. Still, I had lotsa fun. Even today! Haha! We got a bunch of newspapers from Bianca Cabilangan aka Biba! Thanks to her, we might win the newspaper drive!  > We also had cheerdance practice during P.E.! It was sooo much fun! Hahaha! Then, I got a part in our group guidance play! I get to be Eine.. The hot guy, but he's sick and is always in bed. He has a pretty small role in the play, but it's fine with me^_____^ Hahaha! I'm starting to really love school! Despite all the homework, I have my friends and not to mention the whole class of UNITY XDDD I love this class! It totally roxx! This is my favorite class ever since I came to ICA! I wish we will always be classmates, but I know it's forbidden.. hayy.. How sad=(=( I LOVE THIS DAYYY!! Hahaha! YEY! Soooooo much fun and excitement in school XDDDD Grrrr... Too bad me and my groupmates have a research for Civics that's worth 40 pts! Research on Manila, Quezon City and Pasay City! Gawd.. Mrs. Ranada's killing me. Then, I also have a chinese quiz on Monday and this chinese h.e. thing... I can't find some fruits that I'm looking for on the net! Dammit. I'll just invent and draw those 2 stupid and unidentified fruits. Hahaha. ~~      Man! It's group guidance next week and I haven't bought the materials that I need! Darn. Where can I get that thick thick rope? SShoot. Good thing I don't need to buy those google or goggle eyes anymore since Arilia will provide it for me, but I have to pay 5 pesos XDDD Fair enough! Hahaha! Well, g2g! Still chatting and kinda busy.. be back latah.. ^___^  "
17899,4238678,"18,August,2004",2004-08-18,"   Daaaang! I got -19 in my Civics PT! The lowest grade mann!!! Damnnnnnnn!!!!!!! GRRRRR!!! Waaaaaaahhhh=(=(=( Haha Lol. At least I didn't fail. Anyway, g2g go! Dinner's ready..  "
17900,4238678,"17,August,2004",2004-08-17,   Hehe wala lang... I'm bored. Too lazy to the my other stuff. HAyy.. All I can do is daydream.. That's what I'll do then! Gotta go! Don't want my mom to catch me! XDDDD I wanna be free! Free my emotions tucked deep inside my heart! WOoH XDDD  
17901,4238678,"16,August,2004",2004-08-16,"   Weeeeee!! I got -1 in my CLE PT! That still suxx 'cause I had a stoooopeeeed mistake. Arghh. Well, at least it's high na! yey!Ã¼ BUT! Before 3rd period.. I was veryyyy nervous! I thought I'd be getting the results on my Civics PT! When it was 3rd period, I felt so nervous! *shivers* and I panicked and panicked and panicked.. It turns out that my teacher was absent or late T.T She let us do this seatwork then.. Damn. I wanna see my grade so I can stop worrying already! To continue on to my day at school.. It was okay. I had fun! Meg and I were passing notes during some classes. We had this activity in reading that could increase our PT grades.. It was hard, but I managed. Didn't answer 2 quessies though. Dammit. T.T During lunch period, me and my friends started talking about icky and gross stuff! We were all green-minded and horny, but it was still so much fun! I laughed a lot. Ha-ha. We even made the Hockey Pockey song very green-minded. Haha! That was soooo much fun! XDDD Then, our fun ended since classes resumed.. ~~~~ Last period. Music. A whole new group since it's a new quarter. They picked me as a leader of my group. I know I don't lead well, but I'll do my best for my group! ^___^ Lol! Then, dismissal.. I picked my cousin up in Xavier.. Boy, was he sooo mean! He kept on whacking me and the driver with the fan! He told me to shut up and I'm stupid! *ouch!* He's only grade 5! He's been bullying me since we go home together.. Dammit. I fear him. EVIL has come. Someone save him. I'm only safe when my achi and his achi are there. They stop him. He almost made me cry a while ago. Whacking me on the face! Torturing me. I don't want to ride with him when going hom from school anymore. It's just..PAINFUL. Finally, I got home..SANCTUARY! SANCTUARY! There was nothing to do since I finished my homework in the car. My bro told me both of us couldn't use the computer 'cause of what happened last night. Darn. Hayy.. But I'm using it now. I'm sneaking. Har har XDDDD I need to do 2 pads of my Kumon! Darn it again. T.T I'm suppose to submit articles to our class mag. Haven't done it yet. Darn it again. T.T Haha. I need serenity! Woohoo! Wait! When I went to my parents' room a while ago, the Tv showed Chad Michael Murray's face! I was like! Woo! Woo! Woo! That nasty girl he's with was doing some nasty stuff with him in the merry-go-round horsey thing.. She kissed his muscles! Goddammit! She's so unfair! URghhhh!! Well, g2g run! I have stuff to do pa.. Argghh.. Later!~~  "
17902,4238678,"16,August,2004",2004-08-16,"   Howdy ho!^__^ Wow.. I was pretty nervous this morning 'cause i'll be getting the results of my PT! I didn't get my Civics and CLE results yet.. Phew.. Civics is killing me! Well, for Reading I got -5, language -8, math -8, science -9, filipino -5 and chinese -6.75. Boy, my scores are pretty weird.. 3 subjects I got 8 mistakes? Bummer.. Just because there were stoopeeed corrections. My grades would be a little higher. Hahaha! XDDD Damn! I have to make a stooooopeeeeed speech for Filipino and it's worth 20 pts.! Doesn't Gng. Versoza have anything to do than bored us to death? I fell asleep during her class a while ago! Daaang. We were copying down notes that time! Good thing when I woke up, I didn't skip anything. That nap was toooooo short. Heehee. Homework is killing me. Damn. Gawd.. i'm so bored. I wish I'm living in my own fantasy which is better than reality. Lol. CHAD MICHAEL MURRAY would be in my fantasy. I sound too desperate for him. Ughh.. I'm confused.. I don't feel happy all of a sudden. It's like my life isn't....right. Total weirdness I say. I'm signing off..  "
17903,4238678,"15,August,2004",2004-08-15,"   what a day.. haha! My Sunday started out good.. I felt a little change in me..(not physically). Like I wanted to become a better person! I wanted to lessen my texts because my bill was really WOH. High. My dad is kinda angry at me for that. So I'll lessen my texts. Then. I got to talk to my speshie for a while.. hehe! I love him sooooo much! He's like a best friend and like an older bro to me!Ã¼ Then, after a lunch, my cousin came over and playd with my bro while me, my sis and my parents went to Podium! We bought stuff there and did something with my celly! Then, me and my sis watched A Cinderella Story! (well, it was my 2nd time..) Ahhhh.. I love that movie! CMM's there! He's soooo hot! Gawd.. t would be my wish to spend a day with him! He's soooo cute! The movie totally rocked. Sad,funny,perfect,fantasy and everything!Ãœ B-E-A-U-T-I-F-U-L! WOOOOO! After that, I went to the 6:30pm mass. The mass ended early.. like early by 20 mins. or less. Haha! And now, I'm here.. Writing my journal.. what happened today.. Too lazy to do my kumon.. haha! And of course..waiting for my speshie to text! (if he will..) Well, I just hope he will. I really love him^_^ As a friend.. He's different from other guys..Lol!Ã¼ Well, that's all for tonight's journal! Haha bye, Chaddy.. I'll name you that..  "
17904,4238678,"15,August,2004",2004-08-15,"   CMM! hot, eh?      WOOHOO!! CHad Michael Murray mannn!!!! Later!  "
17905,4238678,"15,August,2004",2004-08-15,"   hey! my first post in my blog! well, i really suck in writing stuff so please excuse some..*ahem*...maybe a lot of my errors coming your way.. lol!=) i'll be posting more later.. gonna tell you about my day! ^__^  "
23442,4239436,"22,August,2004",2004-08-22,"   The Windows platform started a while ago, but by far, has made so much progress and improvements since the good 'ol Windows 3.1, not to mention DOS.    So, I have dedicated this blog as appreciation and informational to the people that use Windows. Yes, I know, there's always Linux, and may I add...there will be a Linux blog soon...but for now, let's stay with the majority...  urlLink continued story...  "
23443,4239436,"21,August,2004",2004-08-21,"   CSS has really changed web styles. It not only saves time, but you can customize your webpage color schemes to a higher extent. You can also create more professional looking websites just by adding styles to your documents. Today, I will show you a webmaster trick that uses CSS by applying mouseover styles that change as the mouse ""rolls"" over a table's background.     Explanation #1:  Alot of newbies don't know how to do this and so many people have asked me how to do this too, so I've decided to make a tutorial on it. What is suppose to happen is, when you place your mouse over a table row, the style should change to another style you have defined in what we will call "" styles.css "" (external stylesheet).   Create a new file in Notepad and save it as ""styles.css"":       td.On { background: #FF8A00; FONT-FAMILY: verdana; COLOR: #FFFFFF; FONT-WEIGHT: bold; FONT-SIZE: 10px; } td.Off { background: #0056a2; FONT-FAMILY: verdana; COLOR: #FFFFFF; FONT-WEIGHT: bold; FONT-SIZE: 10px; }       Explanation #2:  									 Now that you have your stylesheet you may link it to your html document like so:     &lt;html&gt;    &lt;head&gt;   &lt;link href=""styles.css"" type=""text/css"" rel=""stylesheet""&gt;   &lt;/head&gt;    &lt;body&gt;   &lt;table border=""1"" width=""100%"" bordercolor=""#1C464F""&gt;   &lt;tr&gt;   &lt;td&gt; &lt;/td&gt;   &lt;/tr&gt;   &lt;tr&gt;   &lt;td&gt; &lt;/td&gt;   &lt;/tr&gt;   &lt;/table&gt;         Explanation #3:  Okay, go get some coffee or something worth while to drink, then come back...WELCOME BACK! Now back to work, the next thing we must do now is create the table like so (without the styles implemented):      &lt;table border=""1"" width=""100%"" bordercolor=""#1C464F""&gt; &lt;tr> &lt;td>The dog ran the race.&lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td&gt;But the cat won.&lt;/td&gt; &lt;/tr&gt; &lt;/table&gt;       Explanation #4:  Now you may implement the styles. Note that becasue you attached the stylesheet as and external stylesheet, you can just add the 'class' attribute to your HTML tags and your styles will show up. THIS IS WHERE THE MAGIC IS! What you do is you add the code  onmouseover=""this.className='on'""  and  onmouseout=""this.className='off'""  to make the tables change as the mouse rolls over each row:     &lt;table border=""1"" width=""100%"" bordercolor=""#1C464F""&gt; &lt;tr&gt; &lt;td class=""off"" onmouseover=""this.className='on'"" onmouseout=""this.className='off'""&gt; The dog ran the race.&lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td class=""off"" onmouseover=""this.className='on'"" onmouseout=""this.className='off'""&gt; But the cat won.&lt;/td&gt; &lt;/tr&gt; &lt;/table&gt;      Putting It Together:  Now as it is pieced together your HTML document should look something like this:     &lt;html&gt;  &lt;head&gt;    &lt;link href=""styles.css"" type=""text/css"" rel=""stylesheet""&gt; &lt;/head&gt;  &lt;body&gt;   &lt;table border=""1"" width=""100%"" bordercolor=""#1C464F""&gt;     &lt;tr&gt;        &lt;td class=""Off"" onmouseover=""this.className='On'"" onmouseout=""this.className='Off'""&gt; The dog ran the race.        &lt;/td&gt;     &lt;/tr&gt;     &lt;tr&gt;        &lt;td class=""Off"" onmouseover=""this.className='On'"" onmouseout=""this.className='Off'""&gt; But the cat won.     &lt;/tr&gt; &lt;/table&gt;  &lt;/body&gt; &lt;/html&gt;      urlLink continued story...  "
23444,4239436,"15,August,2004",2004-08-15,"   PHP auto-redirection is an overlooked concept that many people fear. You should fear nothing because with a single line of code I can show you how to redirect your page to another! It's as simple as  1 - 2 - 3 .     Note:  										 The only precaution to be aware of is the code syntax. The syntax of this small, yet powerful script is very, very code sensitive. There are many single quotes and commas in this script and if you make one typing mistake, then your script will generate errors and you will end up with very unhappy visitors.   Insert the following code into your .PHP  										document you would like the redirection  										to take place:      &lt;?php    // Echos the page that you want to redirect to thus refreshing // The page to the pages specified after the code 'URL='    echo    &quot;&lt;meta equiv=&quot;refresh&quot; content=&quot;2;URL=&quot;&gt;&quot;  ;       ?&gt;     Conclusion  The small script may help out in many cases such as after a form has been submitted or a search has been made. This is something a web developer uses on a daily bases. I really hope this tutorial was helpful and may all your scripting be merry!  urlLink continued story...  "
23445,4239436,"15,August,2004",2004-08-15,"   PHP incorporates powerful and fast date and time functionality. In this article Ryan gives us the low down on PHP's various functions to manipulate the time and date with ease. Today's web sites try to offer a wide variety of useful data and information to the viewer. This is often what makes a web site more appealing than flashy graphics and cheesy animations. In fact, sometimes it is the attention to subtle detail that helps the web developer take that extra step into making a site appear more professional.    One simple way to add a professional detail to your web site is to post the current date and time within your web page. As insignificant as this might sound, it is a very commonly used way to show visitors that your site is slightly ahead of the curve. 										 The following basic PHP tutorial will show you how to use a few PHP functions to retrieve date and time information from your web server and display them neatly on your web site.   We Have A  										Problem:  No matter which operating system you are running your web server and PHP on, the procedure for gathering the current date and time is the same. The first problem is that the returned value is fairly cryptic.  									For example, the following PHP code:      &lt;?php    echo   time  ();   ?&gt;     Will quickly  										translate into:       Also Note: 	 Though this may not be very user friendly, it is an accurate measure of the date and time. This numeric date and time format originates from the fact that all Unix servers tell time by counting the number of seconds that have passed since 12:00 a.m. on January 1, 1970. All we need to do is learn how to display the above information in a way that makes sense to our site visitors.   Fixing The Problem:  Using PHP to convert the Unix timestamp into something more understandable is just a matter of employing the proper function. This tutorial will cover the use of a variety of basic functions available for this task.  The most commonly used function is date(). As you might expect, this function is fairly customizable. Customization is achieved through PHP's recognition of a variety of characters submitted in the format string. Below are just a few common characters, for a complete list of them, visit the PHP   						 urlLink  documentation   website.       D: day of the week     F: the month     h: hour, 12-hour format     H: hour, 24-hour format     i: minutes     l: day of the week     Y: year     										If we combine some of this knowledge into  										PHP code, the following:        &lt;        ?php    echo   date  (  ""l F d Y h:i""   ,  time  ());   ?       &gt;       										Should give a result similar to:    Monday August Mon 2004 03:42    Conclusion:  Obviously this makes considerably more sense than the previous Unix timestamp. The result could be further improved through the addition of punctuation. When additional text is introduced into the format string it is important to remember to use a backslash to comment it out. Otherwise, your text will be recognized as part of the special character string.   urlLink continued story...  "
23446,4239436,"15,August,2004",2004-08-15,"   Hello Everyone! Hope everything is well. I have decided to put together an article that has to do with XHTML (HTML). After seeing way to many sites using frames   incorrectly .     Introduction  In Web Design and web technologies, there is always a correct and an incorrect way of doing something. Throughout my time as a webmaster I have seen good ways and bad ways to use frames. Personally, I do not use frames at all anymore. To me they are a hassle and somewhat, in my book, depreciated. This article, though, is not for me, but for you to be informed about the wonderful world of web design and multimedia. So come along for the information! 										 										 What Is A Frame Made Of?  										There are two parts of a frame.  There  										are the  frame(s)  and there is the 										 frameset . In small words, a   										 frameset   is the primary page that holds all the ""frame"" pages together into one document and implements the actual frames into the document. Slightly different, a   frame   (or frames) are the actual pages that contain HTML and/or other scripting/programming that form the whole page. So think of a frameset as a placeholder and a frame as the objects. 										 										A frameset document is a document that defines  										one or more frames by using the    frameset    										and    frame   elements. 										 										 So, What's The Advantage?  The advantage to frames is you can present multiple documents into one browser window. For example, you could make a frameset(index.html) and add the following page: a frame on the left side(nav.html) and assign the page links for your navigation links for your website. Then you may have a frame at the top of your document(header.html) inserting an image to make it look like your logo top header part of your site. Then you could make a body frame(body.html) and assign it as the target for your links so that your links target display into the body.html frame. This can get confusing if you don't do this yourself. But this is the only advantage to frames. 										 										 Yeah, But What Exactly Is The  										Disadvantage?  										The disadvantage to frames is the  										following: 										 										 										      From browser to browser (IE, NN, Opera, Mozilla, and Firefox) they don't display the same way causing your users to get annoyed or confused and they click out of your site.       Frame size has a huge factor too. People have different screen resolutions(800 X 600, 1024 X 768, and 1280 X 1024) and frames don't calculate right making your users have to scroll back and forth.       Some browsers (most anyway), do not support the fact of printing. Many web browsers just print out a certain page, but not the whole page the user is seeing. It could be the links page, or the body page, or even the header page.       Search engines have a hard time getting a correct search. Like if your site was a frameset and had all the pages as stated above, and you went to Google and searched for your site: You click the link for your site and all you get is this page of links. The user is confused and clicks out having a bad, very bad opinion about your site. And you as a web designer is displeased, because you have no, or almost no visitors.       Finally, the last, but certainly not least reason why frames are a dying tool, is the fact that tables are a whole lot cleaner. You can format and display information much better in tables rather than in frames.       										 										 Conclusion  That concludes my thoughts on frames and I really hope this article was helpful. An to make something very clear, when frames are used correctly, great things can happen. Check out    urlLink Microsoft's MSDN    										website.     urlLink continued story...  "
23447,4239436,"15,August,2004",2004-08-15,"   I have been looking into Flash and its design concepts. Most are great, but only if used correctly and not ""too much"". There is a right way of going the flash path, and of course, a wrong way.     Introduction   I am starting to see more and more sites made in Flash (now Flash 7 (MX)). So what I did was I started looking into Flash and designed a few idealistic programs/working models. What I came to find out was that Flash isn't exactly the best thing for a website. Don't get me wrong. I designed a few web apps using actionscript and such and exported a Flash file, but it isn't (in my opinion) the best way to make a site look good.   Web Browsers   Web browsers are starting to support Flash more and more, but the thing about Flash is that it is very limited in user ability. I have seen very, very good flash sites, and unfortunately, very bad ones. The Flash sites that present themselves are the ones that are very interactive with help situations and vector graphics.   The Good & The Bad Ones  The other day I saw a site made with 100% flash and it was very hard to get around, because the designer didn't make his site user-friendly, thus I did not know what to do. He didn't have a ""Home"" button and it was just horrible. On another note, I have seen amazing Flash sites and have been caught in awe and amazement of what you can do with Flash and web animation interactivity. It had buttons, polls, interfaces, downloads, and everything preloaded making it very slick, fast, and flawless.   Too Much?   Flash really is a great program and a huge revolution in the web design industry, but like with anything else; it can be overused. I'm not saying that after about a million sites we should stop using Flash. What I am trying to get across is that 100% complete Flash sites can be very, very bad. Not all web browsers support Flash, and, as with any other program can malfunction at anytime leaving the user feel unwanted or disgusted with your site. Too much Flash can also be upsetting in the fact that not a lot of people are used to it and don't know exactly how to take it. As stated above, to make a Flash site better, add some help documentation in HTML format to keep the user in control not the program.   Alternatives   There are many alternatives to Flash and actually alternatives to help using Flash and HTML together. One of the best things on a Flash site I have seen is a home page splash option. What this does is it allows a person viewing the home page of a website to choose between a ""Flash"" version of the site or the ""HTML"" (HTML & CSS) version of the website. The helps the older browser and the ignorant/new people in the computer age. Another way to get away from flash is to try other web languages such as C#, Visual Basic, ASP, and my favorite, PHP/MySQL.   Conclusion   As Flash may spark your interest, you should know the good and the bad of everything. Flash is good in some aspect, but don't overuse it. If it is overused people will get tired and there can be extreme consequences. Have fun with your website and happy coding!  urlLink continued story...  "
23448,4239436,"22,August,2004",2004-08-22,"   Here we are...now before you ""continue"", just know that I put much effort into this and imagination. As I have started graphic design, I have realized that you must have a sense of imagination. While thinking of a beautiful spot in the world; with the sun shining just off to the northwest and a canyon to your left. Bliss...total bliss...    Here is the final result...   urlLink     urlLink continued story...  "
23449,4239436,"22,August,2004",2004-08-22,"   I finally got my Graphic Design Blog up.  This will definatly updated daily, or bi-daily.  This blog is mostly a collection of...   graphically based images I have created and want to share with. Be patient with what I have, because it will take great effort and time to get everything up.  urlLink continued story...  "
14356,4240336,"21,August,2004",2004-08-21,"   Tomorrow's the Nightwish show.  And after throwing the idea around of maybe meeting the band, in the end it's going back to the original plan of just seeing the show.  We're probably gonna get their around 3, and we'll end up meeting Rod and all his friends.  Which reminds me, I must tell Niki when the train is.  I'm becoming  very  paranoid over when this whole thing will end.  The last train is 12:37.  It can't end a  second  later than 12 midnight or we're fucked.  I just realized how else we'll be fucked since on the Nightwish forum there's talk on how the show is probably oversold.  It only holds about 1000.  If we get caught in the middle  A) that would suck lol   and  b) we'd be stuck.  I need to talk to Niki.  She's not online right now though.  I hope she feels well.           Anyway after that on Monday we leave for Massachusettes (hence why I MUST get home).  So I won't be updating for awhile.  I get a break from using the internet =D           Now off to find Niki.  We really need to plan this better :/   "
14357,4240336,"19,August,2004",2004-08-19,"   I know, I'm getting  very  ahead of myself when talking about Halloween, but Katy got my mind thinking.  She said something about us all hanging out for Halloween.  Then someone mentioned something about dressing up.  And that's when I decided, I shall pull the Steve Harris thing =P  Plus, I just realized, AG said he's trying to come up in October.  If I remember correctly, he said around the last week in October.  So maybe he can do the metal thing with me??? I think I can pull off the Steve Harris thing :p  It's the hair - I can do it with my hair.  I just need a jacket (lether one possibly) and find cloths close to what he is very notable for whereing like from a tour or something.  Then I need something that looks like a bass guitar and a strap close to his.  Hm....looks like I got some planning to do with that strap :/  And some sewing =D   "
14358,4240336,"18,August,2004",2004-08-18,"   I've just gotten disappointed one too many times.  AG knows it...he's the only one that understands.  I wish he still lived up here.  Then I'd feel better.  Sucks that he's out there.  I may be forced to move out there now.  I just can't wait to leave here now.  I really can't.  I just want to  leave.   Never come back.  AG understands me, and Tennessee is a Republican state.  I should really live there.  I hate it here.   "
14359,4240336,"16,August,2004",2004-08-16,"   I met Laura from the IMBB today =) She's so nice!! I'm so glad I got to see her! We were talking about the Rush concert and a bit about the Dance of Death tour. Then we started talking about the Crew and how she wants to basically get me and Bryan in to chill with them all at Twins Pub before Nicko's show. That would be great. She said she doesn't see a problem in them letting us in, as long as we don't drink. She figured this since the show is all ages for one, and one of the other guys on the BB, LordIffy I think she said it was, is actually bringing his kids to the show so he's gonna bring them to the Pre-show get together at Twins. I hope Bryan doesn't mind hanging out with them at Twins. If he doesn't want to, then we'll hang out together longer, and then we'll just wait for them all at about 8-ish outside of Twins and we can all walk to Time Sq together. This is gonna be so great!!! Laura's so amazingly awesome and I can tell the rest of the Crew is too =) I feel so special since they don't mind that we're are 17 and don't mind hanging out with us. They're all so great and loving.  I love Iron Maiden fans [heart]   "
14360,4240336,"16,August,2004",2004-08-16,"   Sorry about not updating yesterday.  Yesterday I worked from 10-6 and then I went over to Sara's house for her birthday.  I didn't get home till about 11PM.  Sara got her license though, I'm very happy for her =)  For her birthday, we went to Red Heads, then we went to play pool.  Lauren and I lost the first game, but we won the second game and I got the shot =)  Whooo I felt special.  Wish I had a pool table to play on -_-              Other than that, I feel kinda...like I'm fading.  Just fading from people.  I was thinking this earlier but then I realized that I didn't update from yesterday -doh- so I decided to put these both in one entry.  I feel like I'm still close to  my friends, but on the other hand, not as important to them anymore.  Maybe I'm not -_-  I'm disappointed in myself for letting it get like that though -_-         And I also think I gained weight again this week.  Some of my cloths didn't really fit yesterday.  I'm disappointed in myself for that two.  If only my fat would fade away like how I feel I'm fading away from some of my friends, that would be great =D  Should just switch the situations.  -sigh-         On a happy note, I think Laura from the IMBB is gonna come and visit me today =D  We've been planning this all summer and I think it's finally gonna happen today.  I can't wait to finally meet her.  Then I get to see her in Sept at the McBrain Damage show.  Yay.              I guess that's all.  Oh, wait....lemme say one thing:      About the friend thing, I'm not  trying  to drift from any of you.  I just feel as if I'm not really there with you anymore :/  I feel left out, or just not wanted if I'm talking to you.  I'm not saying I don't want to be friends with you, because I do.   "
14361,4240336,"16,August,2004",2004-08-16,"   As I'm sitting here having a bit of an artist block (or just pressured to use my extra paint) I think I should type up what happened today at work.           I was at work from 10-6.  Maren was coming in at 5 so I could get off the register for my last hour and do the put-backs.  At about 430PM I was alone at the register while Heather was in the foyer.  She was looking out the front door while trying to put up a sign.  She turns around and goes to me, ""there's a clown in a wheelchair in the parking lot"".  I just looked at her with that ""what are you talking about"" look upon my face.  I'm thinking it's one of those things when there's business and they want to promote something, they have someone dress up in an animal suit or something with the promotion.  It wasn't.  Here's how our conversation went:      Heather: There's a clown in a wheelchair in the parking lot   Me (I just have that look on my face): What?   Heather: There's a clown, in a wheelchair, in the parking lot      (At this point I leave the register (like there's anyone there anyways) and I go look out the front door).      Sure enough, there was a man (fat man might I add) in a yellow clown suit, in an electric wheelchair coming toward the store.  I wish I thought of taking my phone out earlier than I did (I have a camera phone) because when I thought of it, he was getting a little too close to the door and I didn't want him to see me take a picture of him.  Now I really regret not doing it.      Heather and I then run back to my register, and Heather tells Robyn to dial my register.  By this time, the clown was in the foyer of the store.  We can't hold back the laugher, we start laughing.  I never saw Heather laugh so hard in my life till this very moment.      Robyn calls my register.      Heather then tries to say, ""there's a clown in a wheelchair in the store"" but fails to do it due to laughter.  You can tell Robyn asked, ""what?"" through the phone because Heather tried to repeat it.  She was laughing  so  hard that she actually passed the phone to me and went ""do you wanna tell her?""  I was laughing so hard myself that I couldn't so I just shook my head.  Finally Heather was able to gather herself so she could tell Robyn.        Later Robyn comes up to the register (and by now the clown is just in the store somewhere) so Heather could ring her up.  I could tell Heather was trying to talk about the clown.  And now at this time, I had customers.  I don't know why...but when I heard Heather try to explain it again to Robyn, I started laughing.  I started laughing the second I saw Robyn come toward the registers because I knew Heather would tell her.  I'm sure the two customers on my line probably thought I was crazy.  Since I was laughing at nothing, through their eyes.           People, you don't see this everyday.  You don't see a clown, in an electric wheelchair, go through the parking lot and come into your store.  You might have seen weird things...but in my 4 months of being at the Rag Shop, I never saw such a thing.  I'm still getting a kick outta it.  I'm still amused and I'm still laughing at the thought.  It was definitely funny.  Maren laughed too when I asked if she saw him when she came in.  I didn't even have to  finish  my sentence.  She did for me.  It was great.  Him coming up through the parking lot to the front door is one of those things that are scarred in ones memory for life.            No, I wasn't on drugs, nor am I on them right at this moment.  This actually happened.   "
14362,4240336,"15,August,2004",2004-08-15,"   I'm starting to have that feeling where I don't belong again. Prolly the age thing. Or probably because of the person that I am, I really  don't  belong anywheres. Maybe that's just me though. I'm sure people will fight with me with this feeling. They'd just be like ""that's how you're supposed to feel at 17""and all that bullshit. That's all my mom ever gives me. Like that day she decided to  lecture  me on life and crap. And how I have to do better in school. And then she went, ""life isn't easy"" so I just went ""Whatever. I hate life then"". I think I really do. I find no purpose. It's to feel like this till you're like...21 or 22, then probably feel like this again once you're outta college and can't find what to do with your life because you're life just failed you and you can't find a career that you've been looking for for years. So life really isn't that grand. I hate it already.   "
14363,4240336,"15,August,2004",2004-08-15,"   You know what, fuck it.  It's not worth it.  Nothing is anymore.  Right now, I just wanna talk to either Lauren, or Susan.  The only two people who'd fucking understand.   "
14364,4240336,"15,August,2004",2004-08-15,"   Today was a lazy day really. Kinda. I had to go food shopping, which wasn't that bad since I bought a lot of shit (never go food shopping when you're hungry =x), then my dad took me to CD World. I really should have driven myself....all well. I hate driving. Anyways - I got 2 cds. I got Rush - Vapor Trails and I got Symphony X - V. I like the Symphony X so far =) Then I came home and I ordered some shirts. I got a Symphony X one (it has the masks on it...it's from their official site) then I got an Opeth shirt, and 2 Iced Earth shirts =] I can't wait to get them. I spent almost 87$ on band T's =X That'll suck once the bill comes.       Now tomorrow I have to work. Yuck. I gotta wake up at 830AM for the next (and last) 4 days. I was gonna hang out with Sara tomorrow night after work, but I'm really not sure now. I may tell her we'll just hang out Thursday night since that would be my last day. If we hang out tomorrow, I wouldn't get to bed till  probably  1030/1045. I don't go to sleep right away. Usually I'm up for about an hour once I lay down in bed. So, if I go to bed at 1030, I'll hopefully fall asleep by 1130 and get 9 hrs of sleep. That's if I don't have a problem sleeping in the night :/ Blah. I hate sleep. And yet, every morning when I wake up I just think about going back to bed at the end of the day >P       Now I'm just rambling. So I'm gonna go.   "
14365,4240336,"15,August,2004",2004-08-15,"   I decided to come back to blogger.  Only because I just want a simple journal site.  The other journal sites make things too complicated ><>!!   For fair warning:  I will speak my mind without caring about what others may think when reading it.  This is my little blogger so I'm gonna say my own little thoughts.  Just fair warning =)   I won't always rant and rave about debatable,  controversial little topics but I may if I get frustrated enough about something.  So I guess I shall update later =)   "
24407,4242609,"22,August,2004",2004-08-22,"   Tonight I watched the Jets roll all over the Colts in their 2nd preseason game.  Chad Pennington played great, completing 10 of 11 passes and throwing for 150+ yards and a touchdown.  I really hope they get him signed to a contract extension soon.  Besides that, the first team didn't look that great.  The run defense sucked, and looked mostly the same as the last 3 years.  We were playing what might be the best offense in the NFL though, so it's not time to panic.  The Jets shutdown Manning with the exception of one big play to Reggie Wayne.  On the Colts opening drive Abraham hit Manning from the blind side, slowing down his pass and allowing Donnie Abraham to pick it off in the endzone.  Decent performance, and it's good that we are halfway through the preseason without any major injuries.  I can't wait to see this offense once Moss and Chrebet get on the field.  BTW, the following still suck: -The Jets backup QB's - Team USA Basketball -The Dolphins  "
